Datetime,MultiplierSum,SignalSum
2022-11-01 09:30:00-04:00,-71.0,-16.0
2022-11-01 10:30:00-04:00,-84.0,-19.0
2022-11-01 11:30:00-04:00,-69.0,-19.0
2022-11-01 12:30:00-04:00,-50.0,-6.0
2022-11-01 13:30:00-04:00,-63.0,-15.0
2022-11-01 14:30:00-04:00,-77.0,-16.0
2022-11-01 15:30:00-04:00,-92.0,-21.0
2022-11-02 09:30:00-04:00,-81.0,-15.0
2022-11-02 10:30:00-04:00,-56.0,-8.0
2022-11-02 11:30:00-04:00,-64.0,-12.0
2022-11-02 12:30:00-04:00,-72.0,-9.0
2022-11-02 13:30:00-04:00,48.0,17.0
2022-11-02 14:30:00-04:00,-61.0,-7.0
2022-11-02 15:30:00-04:00,-75.0,-10.0
2022-11-03 09:30:00-04:00,-39.0,5.0
2022-11-03 10:30:00-04:00,-22.0,4.0
2022-11-03 11:30:00-04:00,-6.0,3.0
2022-11-03 12:30:00-04:00,6.0,3.0
2022-11-03 13:30:00-04:00,27.0,12.0
2022-11-03 14:30:00-04:00,27.0,14.0
2022-11-03 15:30:00-04:00,-13.0,-4.0
2022-11-04 09:30:00-04:00,101.0,26.0
2022-11-04 10:30:00-04:00,83.0,21.0
2022-11-04 11:30:00-04:00,59.0,12.0
2022-11-04 12:30:00-04:00,18.0,0.0
2022-11-04 13:30:00-04:00,25.0,7.0
2022-11-04 14:30:00-04:00,27.0,9.0
2022-11-04 15:30:00-04:00,29.0,10.0
2022-11-07 09:30:00-05:00,24.0,4.0
2022-11-07 10:30:00-05:00,33.0,9.0
2022-11-07 11:30:00-05:00,12.0,-1.0
2022-11-07 12:30:00-05:00,27.0,5.0
2022-11-07 13:30:00-05:00,24.0,8.0
2022-11-07 14:30:00-05:00,39.0,5.0
2022-11-07 15:30:00-05:00,33.0,7.0
2022-11-08 09:30:00-05:00,36.0,5.0
2022-11-08 10:30:00-05:00,67.0,14.0
2022-11-08 11:30:00-05:00,65.0,11.0
2022-11-08 12:30:00-05:00,58.0,12.0
2022-11-08 13:30:00-05:00,-7.0,-4.0
2022-11-08 14:30:00-05:00,53.0,7.0
2022-11-08 15:30:00-05:00,48.0,10.0
2022-11-09 09:30:00-05:00,27.0,6.0
2022-11-09 10:30:00-05:00,16.0,4.0
2022-11-09 11:30:00-05:00,12.0,5.0
2022-11-09 12:30:00-05:00,-4.0,0.0
2022-11-09 13:30:00-05:00,-23.0,-6.0
2022-11-09 14:30:00-05:00,-46.0,-13.0
2022-11-09 15:30:00-05:00,-52.0,-13.0
2022-11-10 09:30:00-05:00,59.0,15.0
2022-11-10 10:30:00-05:00,59.0,5.0
2022-11-10 11:30:00-05:00,55.0,6.0
2022-11-10 12:30:00-05:00,79.0,10.0
2022-11-10 13:30:00-05:00,79.0,11.0
2022-11-10 14:30:00-05:00,89.0,10.0
2022-11-10 15:30:00-05:00,91.0,10.0
2022-11-11 09:30:00-05:00,87.0,16.0
2022-11-11 10:30:00-05:00,71.0,7.0
2022-11-11 11:30:00-05:00,67.0,7.0
2022-11-11 12:30:00-05:00,78.0,8.0
2022-11-11 13:30:00-05:00,73.0,7.0
2022-11-11 14:30:00-05:00,64.0,4.0
2022-11-11 15:30:00-05:00,59.0,6.0
2022-11-14 09:30:00-05:00,57.0,9.0
2022-11-14 10:30:00-05:00,50.0,13.0
2022-11-14 11:30:00-05:00,49.0,11.0
2022-11-14 12:30:00-05:00,46.0,6.0
2022-11-14 13:30:00-05:00,36.0,4.0
2022-11-14 14:30:00-05:00,15.0,-6.0
2022-11-14 15:30:00-05:00,-5.0,-2.0
2022-11-15 09:30:00-05:00,22.0,-1.0
2022-11-15 10:30:00-05:00,11.0,-2.0
2022-11-15 11:30:00-05:00,9.0,-3.0
2022-11-15 12:30:00-05:00,-14.0,-5.0
2022-11-15 13:30:00-05:00,-3.0,-3.0
2022-11-15 14:30:00-05:00,6.0,-4.0
2022-11-15 15:30:00-05:00,0.0,0.0
2022-11-16 09:30:00-05:00,-58.0,-16.0
2022-11-16 10:30:00-05:00,-65.0,-14.0
2022-11-16 11:30:00-05:00,-71.0,-18.0
2022-11-16 12:30:00-05:00,-72.0,-20.0
2022-11-16 13:30:00-05:00,-90.0,-24.0
2022-11-16 14:30:00-05:00,-79.0,-19.0
2022-11-16 15:30:00-05:00,-96.0,-23.0
2022-11-17 09:30:00-05:00,-123.0,-30.0
2022-11-17 10:30:00-05:00,-116.0,-25.0
2022-11-17 11:30:00-05:00,-92.0,-21.0
2022-11-17 12:30:00-05:00,-89.0,-23.0
2022-11-17 13:30:00-05:00,-93.0,-17.0
2022-11-17 14:30:00-05:00,-109.0,-23.0
2022-11-17 15:30:00-05:00,-119.0,-27.0
2022-11-18 09:30:00-05:00,-74.0,-10.0
2022-11-18 10:30:00-05:00,-63.0,-15.0
2022-11-18 11:30:00-05:00,-67.0,-10.0
2022-11-18 12:30:00-05:00,-68.0,-14.0
2022-11-18 13:30:00-05:00,-63.0,-12.0
2022-11-18 14:30:00-05:00,-56.0,-9.0
2022-11-18 15:30:00-05:00,-37.0,-8.0
2022-11-21 09:30:00-05:00,-44.0,-5.0
2022-11-21 10:30:00-05:00,-35.0,-5.0
2022-11-21 11:30:00-05:00,-14.0,2.0
2022-11-21 12:30:00-05:00,0.0,6.0
2022-11-21 13:30:00-05:00,-11.0,0.0
2022-11-21 14:30:00-05:00,-22.0,5.0
2022-11-21 15:30:00-05:00,-3.0,7.0
2022-11-22 09:30:00-05:00,16.0,7.0
2022-11-22 10:30:00-05:00,15.0,7.0
2022-11-22 11:30:00-05:00,-4.0,5.0
2022-11-22 12:30:00-05:00,23.0,12.0
2022-11-22 13:30:00-05:00,36.0,15.0
2022-11-22 14:30:00-05:00,42.0,13.0
2022-11-22 15:30:00-05:00,45.0,15.0
2022-11-23 09:30:00-05:00,44.0,10.0
2022-11-23 10:30:00-05:00,45.0,11.0
2022-11-23 11:30:00-05:00,40.0,15.0
2022-11-23 12:30:00-05:00,41.0,19.0
2022-11-23 13:30:00-05:00,60.0,20.0
2022-11-23 14:30:00-05:00,56.0,18.0
2022-11-23 15:30:00-05:00,63.0,20.0
2022-11-25 09:30:00-05:00,45.0,15.0
2022-11-25 10:30:00-05:00,55.0,16.0
2022-11-25 11:30:00-05:00,63.0,21.0
2022-11-28 09:30:00-05:00,24.0,3.0
2022-11-28 10:30:00-05:00,-11.0,0.0
2022-11-28 11:30:00-05:00,-9.0,5.0
2022-11-28 12:30:00-05:00,-15.0,2.0
2022-11-28 13:30:00-05:00,-29.0,1.0
2022-11-28 14:30:00-05:00,-33.0,0.0
2022-11-28 15:30:00-05:00,-37.0,-2.0
2022-11-29 09:30:00-05:00,-16.0,4.0
2022-11-29 10:30:00-05:00,-46.0,-6.0
2022-11-29 11:30:00-05:00,-48.0,-7.0
2022-11-29 12:30:00-05:00,-57.0,-12.0
2022-11-29 13:30:00-05:00,-58.0,-11.0
2022-11-29 14:30:00-05:00,-58.0,-11.0
2022-11-29 15:30:00-05:00,-56.0,-10.0
2022-11-30 09:30:00-05:00,-39.0,-10.0
2022-11-30 10:30:00-05:00,-40.0,-10.0
2022-11-30 11:30:00-05:00,-49.0,-15.0
2022-11-30 12:30:00-05:00,-57.0,-16.0
2022-11-30 13:30:00-05:00,6.0,10.0
2022-11-30 14:30:00-05:00,31.0,3.0
2022-11-30 15:30:00-05:00,56.0,10.0
2022-12-01 09:30:00-05:00,32.0,4.0
2022-12-01 10:30:00-05:00,21.0,3.0
2022-12-01 11:30:00-05:00,16.0,4.0
2022-12-01 12:30:00-05:00,21.0,6.0
2022-12-01 13:30:00-05:00,32.0,9.0
2022-12-01 14:30:00-05:00,35.0,6.0
2022-12-01 15:30:00-05:00,34.0,8.0
2022-12-02 09:30:00-05:00,-19.0,-11.0
2022-12-02 10:30:00-05:00,-2.0,4.0
2022-12-02 11:30:00-05:00,9.0,2.0
2022-12-02 12:30:00-05:00,2.0,2.0
2022-12-02 13:30:00-05:00,16.0,4.0
2022-12-02 14:30:00-05:00,21.0,3.0
2022-12-02 15:30:00-05:00,6.0,2.0
2022-12-05 09:30:00-05:00,-50.0,-16.0
2022-12-05 10:30:00-05:00,-53.0,-7.0
2022-12-05 11:30:00-05:00,-71.0,-10.0
2022-12-05 12:30:00-05:00,-73.0,-14.0
2022-12-05 13:30:00-05:00,-86.0,-16.0
2022-12-05 14:30:00-05:00,-107.0,-20.0
2022-12-05 15:30:00-05:00,-84.0,-16.0
2022-12-06 09:30:00-05:00,-95.0,-18.0
2022-12-06 10:30:00-05:00,-91.0,-18.0
2022-12-06 11:30:00-05:00,-91.0,-20.0
2022-12-06 12:30:00-05:00,-94.0,-16.0
2022-12-06 13:30:00-05:00,-92.0,-18.0
2022-12-06 14:30:00-05:00,-84.0,-16.0
2022-12-06 15:30:00-05:00,-71.0,-12.0
2022-12-07 09:30:00-05:00,-23.0,4.0
2022-12-07 10:30:00-05:00,-25.0,0.0
2022-12-07 11:30:00-05:00,-31.0,1.0
2022-12-07 12:30:00-05:00,-26.0,-2.0
2022-12-07 13:30:00-05:00,-44.0,-1.0
2022-12-07 14:30:00-05:00,-41.0,-2.0
2022-12-07 15:30:00-05:00,-27.0,1.0
2022-12-08 09:30:00-05:00,-7.0,6.0
2022-12-08 10:30:00-05:00,-6.0,0.0
2022-12-08 11:30:00-05:00,-16.0,0.0
2022-12-08 12:30:00-05:00,-33.0,-1.0
2022-12-08 13:30:00-05:00,-36.0,-1.0
2022-12-08 14:30:00-05:00,-2.0,6.0
2022-12-08 15:30:00-05:00,4.0,10.0
2022-12-09 09:30:00-05:00,-1.0,3.0
2022-12-09 10:30:00-05:00,-9.0,3.0
2022-12-09 11:30:00-05:00,-16.0,-3.0
2022-12-09 12:30:00-05:00,-27.0,-1.0
2022-12-09 13:30:00-05:00,-23.0,6.0
2022-12-09 14:30:00-05:00,-27.0,-2.0
2022-12-09 15:30:00-05:00,-49.0,-8.0
2022-12-12 09:30:00-05:00,-44.0,-3.0
2022-12-12 10:30:00-05:00,-19.0,0.0
2022-12-12 11:30:00-05:00,-7.0,7.0
2022-12-12 12:30:00-05:00,-6.0,4.0
2022-12-12 13:30:00-05:00,-1.0,9.0
2022-12-12 14:30:00-05:00,-3.0,3.0
2022-12-12 15:30:00-05:00,-8.0,4.0
2022-12-13 09:30:00-05:00,24.0,12.0
2022-12-13 10:30:00-05:00,41.0,13.0
2022-12-13 11:30:00-05:00,-22.0,-2.0
2022-12-13 12:30:00-05:00,-7.0,7.0
2022-12-13 13:30:00-05:00,-12.0,2.0
2022-12-13 14:30:00-05:00,-11.0,6.0
2022-12-13 15:30:00-05:00,-11.0,5.0
2022-12-14 09:30:00-05:00,8.0,6.0
2022-12-14 10:30:00-05:00,32.0,8.0
2022-12-14 11:30:00-05:00,28.0,14.0
2022-12-14 12:30:00-05:00,8.0,4.0
2022-12-14 13:30:00-05:00,-30.0,-6.0
2022-12-14 14:30:00-05:00,-35.0,-6.0
2022-12-14 15:30:00-05:00,-33.0,-6.0
2022-12-15 09:30:00-05:00,-34.0,-1.0
2022-12-15 10:30:00-05:00,-65.0,-9.0
2022-12-15 11:30:00-05:00,-58.0,-4.0
2022-12-15 12:30:00-05:00,-54.0,-8.0
2022-12-15 13:30:00-05:00,-66.0,-9.0
2022-12-15 14:30:00-05:00,-66.0,-11.0
2022-12-15 15:30:00-05:00,-74.0,-16.0
2022-12-16 09:30:00-05:00,-67.0,-6.0
2022-12-16 10:30:00-05:00,-63.0,-8.0
2022-12-16 11:30:00-05:00,-58.0,-8.0
2022-12-16 12:30:00-05:00,-48.0,-4.0
2022-12-16 13:30:00-05:00,-35.0,-2.0
2022-12-16 14:30:00-05:00,-17.0,0.0
2022-12-16 15:30:00-05:00,-16.0,1.0
2022-12-19 09:30:00-05:00,-25.0,-2.0
2022-12-19 10:30:00-05:00,-30.0,-4.0
2022-12-19 11:30:00-05:00,-21.0,-1.0
2022-12-19 12:30:00-05:00,-21.0,0.0
2022-12-19 13:30:00-05:00,-23.0,2.0
2022-12-19 14:30:00-05:00,-31.0,1.0
2022-12-19 15:30:00-05:00,-28.0,0.0
2022-12-20 09:30:00-05:00,-21.0,-2.0
2022-12-20 10:30:00-05:00,-30.0,-1.0
2022-12-20 11:30:00-05:00,-23.0,3.0
2022-12-20 12:30:00-05:00,-34.0,-11.0
2022-12-20 13:30:00-05:00,-41.0,-6.0
2022-12-20 14:30:00-05:00,-14.0,3.0
2022-12-20 15:30:00-05:00,-3.0,9.0
2022-12-21 09:30:00-05:00,24.0,12.0
2022-12-21 10:30:00-05:00,37.0,11.0
2022-12-21 11:30:00-05:00,36.0,11.0
2022-12-21 12:30:00-05:00,31.0,7.0
2022-12-21 13:30:00-05:00,33.0,11.0
2022-12-21 14:30:00-05:00,32.0,10.0
2022-12-21 15:30:00-05:00,35.0,7.0
2022-12-22 09:30:00-05:00,-40.0,-7.0
2022-12-22 10:30:00-05:00,-32.0,-4.0
2022-12-22 11:30:00-05:00,-76.0,-17.0
2022-12-22 12:30:00-05:00,-93.0,-16.0
2022-12-22 13:30:00-05:00,-38.0,3.0
2022-12-22 14:30:00-05:00,3.0,5.0
2022-12-22 15:30:00-05:00,10.0,6.0
2022-12-23 09:30:00-05:00,2.0,4.0
2022-12-23 10:30:00-05:00,-5.0,4.0
2022-12-23 11:30:00-05:00,2.0,5.0
2022-12-23 12:30:00-05:00,13.0,6.0
2022-12-23 13:30:00-05:00,12.0,6.0
2022-12-23 14:30:00-05:00,11.0,4.0
2022-12-23 15:30:00-05:00,15.0,4.0
2022-12-27 09:30:00-05:00,8.0,0.0
2022-12-27 10:30:00-05:00,6.0,7.0
